Date, Open, High, Low, Close
03/20/23, 23.64, 23.64, 23.64, 23.64
03/17/23, 23.61, 23.61, 23.61, 23.61
03/16/23, 23.57, 23.57, 23.57, 23.57
03/15/23, 23.82, 23.82, 23.82, 23.82
03/14/23, 23.57, 23.57, 23.57, 23.57
03/13/23, 23.65, 23.65, 23.65, 23.65
03/10/23, 23.49, 23.49, 23.49, 23.49
03/09/23, 23.17, 23.17, 23.17, 23.17
03/08/23, 23.12, 23.12, 23.12, 23.12
03/07/23, 23.23, 23.23, 23.23, 23.23
03/06/23, 23.37, 23.37, 23.37, 23.37
03/03/23, 23.45, 23.45, 23.45, 23.45
03/02/23, 23.24, 23.24, 23.24, 23.24
03/01/23, 23.22, 23.22, 23.22, 23.22
02/28/23, 23.29, 23.29, 23.29, 23.29
02/27/23, 23.21, 23.21, 23.21, 23.21
02/24/23, 23.18, 23.18, 23.18, 23.18
02/23/23, 23.33, 23.33, 23.33, 23.33
02/22/23, 23.26, 23.26, 23.26, 23.26
02/21/23, 23.26, 23.26, 23.26, 23.26
02/17/23, 23.38, 23.38, 23.38, 23.38
02/16/23, 23.33, 23.33, 23.33, 23.33
02/15/23, 23.39, 23.39, 23.39, 23.39
02/14/23, 23.39, 23.39, 23.39, 23.39
02/13/23, 23.46, 23.46, 23.46, 23.46
02/10/23, 23.44, 23.44, 23.44, 23.44
02/09/23, 23.52, 23.52, 23.52, 23.52
02/08/23, 23.64, 23.64, 23.64, 23.64
02/07/23, 23.51, 23.51, 23.51, 23.51
02/06/23, 23.47, 23.47, 23.47, 23.47
02/03/23, 23.58, 23.58, 23.58, 23.58
02/02/23, 23.79, 23.79, 23.79, 23.79
02/01/23, 23.81, 23.81, 23.81, 23.81
01/31/23, 23.64, 23.64, 23.64, 23.64
01/30/23, 23.65, 23.65, 23.65, 23.65
01/27/23, 23.77, 23.77, 23.77, 23.77
